Ready made,Frozen foods,Alcohol,Fresh Vegetables,Milk,Bakery goods,Fresh meat,Toiletries,Snacks,Tinned Goods,GENDER,Age,MARITAL,CHILDREN,WORKING
0,1,1,0,0,0,0,1,1,0,Male,Over 60,Married,No,Yes
0,1,0,0,1,1,0,0,1,1,Female,18 to 30,Married,No,Yes
0,0,1,0,0,1,0,0,1,0,Female,31 to 40,Married,No,Yes
1,0,1,0,0,0,0,0,0,0,Female,18 to 30,Divorced,No,Yes
1,1,0,0,0,1,0,1,1,1,Female,18 to 30,Widowed,Yes,Yes
0,0,1,0,0,0,0,0,1,0,Female,18 to 30,Single,No,Yes
0,1,0,0,0,1,0,0,0,1,Female,18 to 30,Single,No,Yes
0,0,1,0,0,0,0,0,0,0,Female,18 to 30,Single,No,Yes
0,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
0,1,1,0,0,0,0,0,0,0,Female,18 to 30,Single,No,Yes
0,0,1,0,1,0,0,0,1,0,Female,18 to 30,Single,No,Yes
0,0,1,0,0,1,0,0,1,0,Female,18 to 30,Single,No,Yes
0,0,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,Yes
0,1,0,0,1,1,0,0,1,0,Male,18 to 30,Single,No,Yes
0,1,1,1,0,0,0,0,0,1,Male,18 to 30,Single,No,Yes
1,1,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
1,1,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,Yes
1,1,0,0,0,0,0,0,1,0,Male,18 to 30,Single,No,Yes
0,1,0,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
0,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,Yes,No
0,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
0,1,0,0,0,1,0,0,1,0,Male,18 to 30,Single,No,Yes
1,1,0,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
1,1,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
0,1,1,0,0,1,0,0,0,0,Male,18 to 30,Single,No,Yes
1,1,1,0,1,1,0,0,1,0,Male,18 to 30,Single,No,Yes
0,1,0,0,0,1,0,0,0,0,Male,18 to 30,Single,No,Yes
1,0,1,0,1,0,0,0,0,0,Male,18 to 30,Single,No,Yes
0,1,0,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
1,1,0,0,0,0,0,0,1,0,Male,18 to 30,Single,No,Yes
0,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
0,1,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,Yes
1,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
0,1,0,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
0,1,0,0,0,1,0,0,0,1,Male,18 to 30,Single,No,Yes
0,1,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,Yes
0,1,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,Yes
0,1,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,Yes
1,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
1,0,1,0,0,1,0,0,1,0,Male,18 to 30,Single,Yes,Yes
0,1,0,0,0,0,0,0,1,0,Male,18 to 30,Single,No,Yes
0,1,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
1,1,0,0,1,1,0,0,1,0,Male,18 to 30,Single,No,Yes
1,1,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
0,0,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,Yes
0,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,No
0,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,No
0,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,No
0,1,0,0,0,0,0,1,0,0,Male,18 to 30,Single,No,No
0,0,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,No
1,1,0,0,1,0,0,0,0,1,Male,18 to 30,Single,No,No
0,1,0,0,0,0,0,0,0,0,Male,18 to 30,Single,No,No
0,1,0,0,0,0,0,0,1,0,Male,18 to 30,Single,No,No
0,1,0,0,0,0,0,0,0,0,Male,18 to 30,Single,No,No
1,1,1,1,0,1,0,0,1,1,Male,18 to 30,Single,No,No
1,1,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,No
1,1,1,0,0,1,0,0,0,0,Male,18 to 30,Single,No,No
1,1,1,0,0,1,0,0,0,0,Male,18 to 30,Single,No,No
1,1,0,0,0,1,0,0,0,0,Male,18 to 30,Single,No,No
0,1,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,No
0,1,0,1,0,0,0,0,0,0,Male,18 to 30,Single,No,No
0,1,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,No
1,1,0,0,0,1,0,0,1,0,Male,18 to 30,Single,No,No
1,1,0,0,0,1,0,0,0,1,Male,18 to 30,Single,No,No
0,0,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,No
1,1,1,0,0,1,0,0,1,1,Male,18 to 30,Single,No,No
0,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,No
0,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,No
0,1,0,0,0,1,0,0,1,0,Male,18 to 30,Single,No,No
1,1,1,0,1,1,0,0,1,0,Male,18 to 30,Single,No,No
0,0,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,Yes
0,0,1,0,0,1,0,0,0,0,Male,18 to 30,Single,No,Yes
0,1,0,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
0,1,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
0,1,1,0,0,0,0,1,0,1,Male,18 to 30,Single,No,Yes
0,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
1,1,0,0,0,1,0,0,1,0,Male,18 to 30,Single,No,Yes
0,0,1,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
0,1,1,0,0,0,0,0,1,0,Male,18 to 30,Single,No,Yes
0,1,0,0,0,0,0,0,0,0,Male,18 to 30,Single,No,Yes
